product_id,category,sub_category,price,stock_quantity
0_115,Vêtements,T-shirts,6.99,43
0_752,Vêtements,T-shirts,14.74,12
1_164,Accessoires,Sacs à main,21.64,4
0_121,Vêtements,T-shirts,16.99,16
0_1001,Vêtements,T-shirts,4.99,61
0_1813,Vêtements,T-shirts,25.99,72
0_235,Vêtements,T-shirts,9.99,84
1_394,Accessoires,Sacs à main,39.73,5
0_42,Vêtements,T-shirts,22.68,89
1_207,Accessoires,Sacs à main,9.99,76
0_689,Vêtements,T-shirts,14.99,84
0_682,Vêtements,T-shirts,11.59,14
0_566,Vêtements,T-shirts,4.27,77
0_1085,Vêtements,T-shirts,3.99,43
0_1918,Vêtements,T-shirts,29.04,74
0_1839,Vêtements,T-shirts,10.99,19
1_441,Accessoires,Sacs à main,24.99,28
0_1040,Vêtements,T-shirts,6.25,98
1_295,Accessoires,Sacs à main,3.99,46
0_2107,Vêtements,T-shirts,5.99,67
0_395,Vêtements,T-shirts,9.99,30
0_697,Vêtements,T-shirts,9.99,4
0_693,Vêtements,T-shirts,7.99,54
0_1027,Vêtements,T-shirts,4.99,92
1_702,Accessoires,Sacs à main,15.2,75
0_393,Vêtements,T-shirts,13.99,77
0_1286,Vêtements,T-shirts,24.2,93
1_568,Accessoires,Sacs à main,19.35,55
0_1514,Vêtements,T-shirts,11.01,33
0_1313,Vêtements,T-shirts,13.99,28
0_124,Vêtements,T-shirts,20.17,60
0_1977,Vêtements,T-shirts,5.99,70
2_203,Montres,Montres connectées,136.99,95
0_990,Vêtements,T-shirts,4.61,63
2_234,Montres,Montres connectées,81.19,99
0_777,Vêtements,T-shirts,12.99,98
1_474,Accessoires,Sacs à main,49.47,97
0_1354,Vêtements,T-shirts,7.02,65
1_202,Accessoires,Sacs à main,19.96,92
0_1917,Vêtements,T-shirts,1.99,72
2_4,Montres,Montres connectées,222.97,46
0_1483,Vêtements,T-shirts,4.99,48
0_1493,Vêtements,T-shirts,14.99,66
0_708,Vêtements,T-shirts,20.81,21
0_635,Vêtements,T-shirts,18.99,27
0_1175,Vêtements,T-shirts,8.99,1
1_627,Accessoires,Sacs à main,35.99,73
0_1740,Vêtements,T-shirts,21.75,43
0_2265,Vêtements,T-shirts,2.99,73
2_222,Montres,Montres connectées,103.58,70
0_1574,Vêtements,T-shirts,9.67,95
0_188,Vêtements,T-shirts,6.6,61
1_313,Accessoires,Sacs à main,27.99,86
0_1560,Vêtements,T-shirts,12.12,79
0_1643,Vêtements,T-shirts,16.99,73
0_1539,Vêtements,T-shirts,0.99,87
0_1974,Vêtements,T-shirts,4.74,81
0_1427,Vêtements,T-shirts,28.99,54
2_224,Montres,Montres connectées,87.4,71
0_1277,Vêtements,T-shirts,7.99,84
1_64,Accessoires,Sacs à main,19.81,31
1_612,Accessoires,Sacs à main,29.55,65
1_192,Accessoires,Sacs à main,21.61,79
0_2133,Vêtements,T-shirts,3.99,86
1_575,Accessoires,Sacs à main,6.99,33
1_96,Accessoires,Sacs à main,7.58,6
0_359,Vêtements,T-shirts,6.99,38
0_427,Vêtements,T-shirts,20.99,4
0_1451,Vêtements,T-shirts,19.99,90
2_91,Montres,Montres connectées,96.99,74
0_1810,Vêtements,T-shirts,5.96,39
0_2021,Vêtements,T-shirts,12.99,22
1_630,Accessoires,Sacs à main,10.75,58
1_560,Accessoires,Sacs à main,18.18,52
2_193,Montres,Montres connectées,114.99,87
0_1435,Vêtements,T-shirts,13.99,40
0_2084,Vêtements,T-shirts,10.8,48
0_1200,Vêtements,T-shirts,13.9,30
0_863,Vêtements,T-shirts,7.99,38
1_197,Accessoires,Sacs à main,5.99,70
0_956,Vêtements,T-shirts,10.34,15
0_493,Vêtements,T-shirts,7.99,58
0_1908,Vêtements,T-shirts,15.21,21
0_1405,Vêtements,T-shirts,4.99,75
2_74,Montres,Montres connectées,120.22,80
0_187,Vêtements,T-shirts,1.99,38
0_1154,Vêtements,T-shirts,12.82,9
0_2202,Vêtements,T-shirts,8.12,55
1_304,Accessoires,Sacs à main,26.64,42
1_722,Accessoires,Sacs à main,33.3,61
2_72,Montres,Montres connectées,141.32,83
0_652,Vêtements,T-shirts,4.03,25
0_1497,Vêtements,T-shirts,30.99,2
1_689,Accessoires,Sacs à main,35.99,95
0_351,Vêtements,T-shirts,4.99,17
0_1632,Vêtements,T-shirts,9.21,75
1_217,Accessoires,Sacs à main,61.99,38
2_19,Montres,Montres connectées,69.99,93
0_2230,Vêtements,T-shirts,15.02,51
1_483,Accessoires,Sacs à main,15.99,19
0_1278,Vêtements,T-shirts,8.96,34
0_676,Vêtements,T-shirts,3.86,46
0_1762,Vêtements,T-shirts,16.82,74
0_1747,Vêtements,T-shirts,3.99,25
2_125,Montres,Montres connectées,231.99,23
1_290,Accessoires,Sacs à main,32.79,45
0_683,Vêtements,T-shirts,11.99,84
0_2078,Vêtements,T-shirts,14.6,5
0_1706,Vêtements,T-shirts,3.19,80
0_1536,Vêtements,T-shirts,6.59,75
0_1811,Vêtements,T-shirts,4.99,11
0_2087,Vêtements,T-shirts,26.99,18
0_386,Vêtements,T-shirts,19.42,78
0_917,Vêtements,T-shirts,10.99,56
0_163,Vêtements,T-shirts,7.99,1
0_141,Vêtements,T-shirts,2.99,19
0_531,Vêtements,T-shirts,7.99,9
0_91,Vêtements,T-shirts,0.99,75
0_869,Vêtements,T-shirts,9.99,76
0_1857,Vêtements,T-shirts,12.99,93
0_854,Vêtements,T-shirts,2.21,68
0_2044,Vêtements,T-shirts,5.28,58
0_1128,Vêtements,T-shirts,2.96,4
0_1806,Vêtements,T-shirts,1.61,84
0_1869,Vêtements,T-shirts,19.99,52
0_2208,Vêtements,T-shirts,10.95,98
0_432,Vêtements,T-shirts,26.46,28
0_546,Vêtements,T-shirts,3.43,29
0_914,Vêtements,T-shirts,12.02,39
0_724,Vêtements,T-shirts,21.78,83
0_1467,Vêtements,T-shirts,4.99,65
1_170,Accessoires,Sacs à main,14.22,11
0_1076,Vêtements,T-shirts,25.11,97
0_2211,Vêtements,T-shirts,9.99,87
0_1870,Vêtements,T-shirts,9.06,51
0_1882,Vêtements,T-shirts,15.95,70
1_256,Accessoires,Sacs à main,26.05,89
0_277,Vêtements,T-shirts,29.99,50
0_620,Vêtements,T-shirts,25.31,44
0_492,Vêtements,T-shirts,9.9,22
1_350,Accessoires,Sacs à main,20.83,80
0_1225,Vêtements,T-shirts,12.99,59
0_1113,Vêtements,T-shirts,16.99,90
2_25,Montres,Montres connectées,101.99,3
0_366,Vêtements,T-shirts,9.02,83
0_1339,Vêtements,T-shirts,8.99,50
0_1184,Vêtements,T-shirts,4.1,79
1_615,Accessoires,Sacs à main,23.99,59
2_154,Montres,Montres connectées,96.74,22
0_79,Vêtements,T-shirts,24.99,53
0_1793,Vêtements,T-shirts,3.99,85
0_728,Vêtements,T-shirts,30.58,10
0_418,Vêtements,T-shirts,7.69,30
1_737,Accessoires,Sacs à main,6.99,33
1_420,Accessoires,Sacs à main,7.12,88
0_276,Vêtements,T-shirts,1.81,46
1_79,Accessoires,Sacs à main,32.99,5
0_1996,Vêtements,T-shirts,19.48,28
1_408,Accessoires,Sacs à main,35.24,79
0_403,Vêtements,T-shirts,3.99,46
0_280,Vêtements,T-shirts,4.09,15
1_378,Accessoires,Sacs à main,26.61,44
0_1759,Vêtements,T-shirts,0.99,87
0_1786,Vêtements,T-shirts,19.2,52
0_2225,Vêtements,T-shirts,2.99,49
0_651,Vêtements,T-shirts,19.99,64
0_1562,Vêtements,T-shirts,14.73,23
0_938,Vêtements,T-shirts,11.79,88
0_29,Vêtements,T-shirts,13.99,56
0_212,Vêtements,T-shirts,13.82,60
0_387,Vêtements,T-shirts,16.99,32
0_885,Vêtements,T-shirts,8.99,56
0_1555,Vêtements,T-shirts,15.99,44
0_504,Vêtements,T-shirts,3.43,25
0_430,Vêtements,T-shirts,4.01,46
1_46,Accessoires,Sacs à main,37.1,80
1_126,Accessoires,Sacs à main,18.6,54
0_1299,Vêtements,T-shirts,6.99,97
0_1306,Vêtements,T-shirts,16.22,84
0_129,Vêtements,T-shirts,21.99,78
0_457,Vêtements,T-shirts,5.99,61
0_1664,Vêtements,T-shirts,25.72,17
0_1993,Vêtements,T-shirts,21.99,53
0_1720,Vêtements,T-shirts,8.65,80
1_490,Accessoires,Sacs à main,57.92,15
1_411,Accessoires,Sacs à main,32.99,44
0_285,Vêtements,T-shirts,13.99,44
1_390,Accessoires,Sacs à main,8.58,32
0_2149,Vêtements,T-shirts,2.99,46
0_1024,Vêtements,T-shirts,30.11,48
0_2287,Vêtements,T-shirts,2.99,94
1_60,Accessoires,Sacs à main,26.46,81
0_1064,Vêtements,T-shirts,4.57,81
0_2280,Vêtements,T-shirts,20.42,80
0_198,Vêtements,T-shirts,19.08,9
1_422,Accessoires,Sacs à main,30.76,96
0_1966,Vêtements,T-shirts,8.06,21
0_912,Vêtements,T-shirts,18.31,35
0_989,Vêtements,T-shirts,18.99,48
0_30,Vêtements,T-shirts,16.24,64
0_406,Vêtements,T-shirts,10.57,29
0_1774,Vêtements,T-shirts,11.54,90
1_368,Accessoires,Sacs à main,49.42,84
1_492,Accessoires,Sacs à main,45.78,80
0_1602,Vêtements,T-shirts,20.19,51
0_904,Vêtements,T-shirts,11.98,89
0_825,Vêtements,T-shirts,11.99,76
0_221,Vêtements,T-shirts,13.99,31
0_344,Vêtements,T-shirts,16.04,31
0_780,Vêtements,T-shirts,2.5,73
0_1537,Vêtements,T-shirts,5.99,63
0_210,Vêtements,T-shirts,1.87,40
0_2161,Vêtements,T-shirts,10.99,83
0_918,Vêtements,T-shirts,3.41,68
1_451,Accessoires,Sacs à main,20.99,47
0_1678,Vêtements,T-shirts,13.83,43
0_16,Vêtements,T-shirts,3.22,80
0_411,Vêtements,T-shirts,25.99,91
0_1531,Vêtements,T-shirts,6.99,80
0_821,Vêtements,T-shirts,12.99,74
0_716,Vêtements,T-shirts,26.69,76
0_2016,Vêtements,T-shirts,2.26,51
2_38,Montres,Montres connectées,93.48,2
0_2251,Vêtements,T-shirts,14.99,64
0_1229,Vêtements,T-shirts,6.99,14
0_1616,Vêtements,T-shirts,13.5,56
0_993,Vêtements,T-shirts,10.99,90
1_144,Accessoires,Sacs à main,45.09,53
1_464,Accessoires,Sacs à main,15.01,46
0_1121,Vêtements,T-shirts,19.99,96
1_603,Accessoires,Sacs à main,34.99,66
0_476,Vêtements,T-shirts,21.64,42
0_1258,Vêtements,T-shirts,17.94,9
0_855,Vêtements,T-shirts,7.99,32
0_485,Vêtements,T-shirts,12.99,67
0_347,Vêtements,T-shirts,17.99,16
0_573,Vêtements,T-shirts,34.99,91
1_540,Accessoires,Sacs à main,6.59,33
1_222,Accessoires,Sacs à main,23.17,98
0_1921,Vêtements,T-shirts,7.99,58
0_1047,Vêtements,T-shirts,6.99,12
0_1243,Vêtements,T-shirts,15.99,65
1_188,Accessoires,Sacs à main,12.54,49
0_817,Vêtements,T-shirts,15.99,59
0_838,Vêtements,T-shirts,18.02,80
1_225,Accessoires,Sacs à main,18.99,7
0_642,Vêtements,T-shirts,10.32,57
0_943,Vêtements,T-shirts,7.99,98
0_488,Vêtements,T-shirts,4.39,61
0_420,Vêtements,T-shirts,15.01,80
2_119,Montres,Montres connectées,164.99,29
0_331,Vêtements,T-shirts,19.99,35
0_234,Vêtements,T-shirts,25.43,7
0_66,Vêtements,T-shirts,7.11,71
2_21,Montres,Montres connectées,105.99,66
0_413,Vêtements,T-shirts,5.99,31
0_1950,Vêtements,T-shirts,2.5,18
0_1551,Vêtements,T-shirts,12.99,34
2_14,Montres,Montres connectées,136.07,92
0_1896,Vêtements,T-shirts,10.45,25
0_117,Vêtements,T-shirts,7.99,16
0_143,Vêtements,T-shirts,34.99,15
0_934,Vêtements,T-shirts,5.02,69
0_555,Vêtements,T-shirts,18.99,43
1_562,Accessoires,Sacs à main,40.5,5
1_253,Accessoires,Sacs à main,14.99,76
0_619,Vêtements,T-shirts,7.99,3
0_1512,Vêtements,T-shirts,5.29,61
0_2140,Vêtements,T-shirts,12.47,4
1_600,Accessoires,Sacs à main,33.08,67
0_1676,Vêtements,T-shirts,10.96,16
0_2179,Vêtements,T-shirts,7.99,10
2_199,Montres,Montres connectées,136.99,3
0_215,Vêtements,T-shirts,5.99,84
0_1406,Vêtements,T-shirts,2.5,98
0_167,Vêtements,T-shirts,25.99,79
0_294,Vêtements,T-shirts,13.83,76
0_1309,Vêtements,T-shirts,18.99,33
1_228,Accessoires,Sacs à main,51.71,92
1_161,Accessoires,Sacs à main,23.99,91
0_2062,Vêtements,T-shirts,16.01,91
0_1707,Vêtements,T-shirts,16.99,97
0_948,Vêtements,T-shirts,6.25,41
1_353,Accessoires,Sacs à main,26.99,69
0_633,Vêtements,T-shirts,16.99,47
0_301,Vêtements,T-shirts,8.99,79
0_1377,Vêtements,T-shirts,14.99,55
0_2032,Vêtements,T-shirts,23.32,61
0_1743,Vêtements,T-shirts,5.99,55
0_884,Vêtements,T-shirts,2.15,21
2_93,Montres,Montres connectées,78.99,49
0_76,Vêtements,T-shirts,8.59,45
1_415,Accessoires,Sacs à main,59.99,79
0_1705,Vêtements,T-shirts,22.99,76
0_599,Vêtements,T-shirts,10.99,50
0_983,Vêtements,T-shirts,12.99,79
0_618,Vêtements,T-shirts,3.08,60
0_1250,Vêtements,T-shirts,5.17,5
0_1821,Vêtements,T-shirts,13.99,33
2_73,Montres,Montres connectées,111.99,25
2_43,Montres,Montres connectées,69.99,43
0_1766,Vêtements,T-shirts,4.55,19
0_1503,Vêtements,T-shirts,15.99,34
0_13,Vêtements,T-shirts,7.99,19
0_2020,Vêtements,T-shirts,10.01,9
1_132,Accessoires,Sacs à main,14.41,29
1_316,Accessoires,Sacs à main,19.74,30
0_2175,Vêtements,T-shirts,18.99,96
2_90,Montres,Montres connectées,182.3,56
0_499,Vêtements,T-shirts,13.99,8
1_81,Accessoires,Sacs à main,33.99,59
0_828,Vêtements,T-shirts,11.36,6
0_1965,Vêtements,T-shirts,4.99,49
0_226,Vêtements,T-shirts,1.49,37
0_1347,Vêtements,T-shirts,5.99,63
1_234,Accessoires,Sacs à main,18.58,89
1_512,Accessoires,Sacs à main,35.06,11
0_690,Vêtements,T-shirts,4.9,22
1_469,Accessoires,Sacs à main,5.99,10
0_1648,Vêtements,T-shirts,2.77,77
0_467,Vêtements,T-shirts,13.99,2
0_542,Vêtements,T-shirts,18.18,68
0_1725,Vêtements,T-shirts,14.99,18
0_178,Vêtements,T-shirts,28.36,38
0_497,Vêtements,T-shirts,3.99,75
0_399,Vêtements,T-shirts,16.99,28
0_244,Vêtements,T-shirts,6.71,80
0_314,Vêtements,T-shirts,16.67,96
0_1681,Vêtements,T-shirts,13.99,40
2_26,Montres,Montres connectées,42.51,36
0_870,Vêtements,T-shirts,3.73,60
0_1785,Vêtements,T-shirts,8.99,6
0_1876,Vêtements,T-shirts,12.85,72
1_633,Accessoires,Sacs à main,3.99,46
0_653,Vêtements,T-shirts,3.99,49
0_545,Vêtements,T-shirts,6.99,31
0_1866,Vêtements,T-shirts,4.84,88
2_13,Montres,Montres connectées,50.99,27
0_1134,Vêtements,T-shirts,11.72,46
0_1372,Vêtements,T-shirts,1.78,31
0_2298,Vêtements,T-shirts,19.47,36
0_330,Vêtements,T-shirts,4.36,52
0_1135,Vêtements,T-shirts,26.99,69
0_206,Vêtements,T-shirts,5.43,81
1_417,Accessoires,Sacs à main,20.99,69
0_2029,Vêtements,T-shirts,3.99,41
1_294,Accessoires,Sacs à main,31.24,4
0_1799,Vêtements,T-shirts,9.99,20
1_725,Accessoires,Sacs à main,8.99,65
1_365,Accessoires,Sacs à main,13.99,68
0_128,Vêtements,T-shirts,18.61,92
2_153,Montres,Montres connectées,139.99,59
0_1246,Vêtements,T-shirts,7.01,17
1_312,Accessoires,Sacs à main,24.56,29
0_679,Vêtements,T-shirts,4.99,95
0_1782,Vêtements,T-shirts,11.13,59
0_1787,Vêtements,T-shirts,4.99,58
0_384,Vêtements,T-shirts,6.78,46
0_2201,Vêtements,T-shirts,20.99,11
0_310,Vêtements,T-shirts,1.94,73
0_702,Vêtements,T-shirts,4.41,41
0_2213,Vêtements,T-shirts,10.99,44
1_414,Accessoires,Sacs à main,23.83,96
0_2192,Vêtements,T-shirts,16.87,56
0_1215,Vêtements,T-shirts,31.99,75
0_1429,Vêtements,T-shirts,7.99,63
0_2264,Vêtements,T-shirts,9.93,53
1_42,Accessoires,Sacs à main,46.37,12
0_424,Vêtements,T-shirts,14.99,27
0_933,Vêtements,T-shirts,8.99,98
0_572,Vêtements,T-shirts,13.7,33
0_286,Vêtements,T-shirts,3.75,5
0_1492,Vêtements,T-shirts,26.65,72
0_1408,Vêtements,T-shirts,1.01,56
0_1391,Vêtements,T-shirts,7.99,49
2_177,Montres,Montres connectées,88.99,95
0_696,Vêtements,T-shirts,1.67,97
0_1607,Vêtements,T-shirts,3.99,18
0_228,Vêtements,T-shirts,7.62,97
1_169,Accessoires,Sacs à main,19.99,69
0_1868,Vêtements,T-shirts,5.27,9
0_334,Vêtements,T-shirts,2.27,4
0_101,Vêtements,T-shirts,12.99,35
0_789,Vêtements,T-shirts,7.99,90
0_643,Vêtements,T-shirts,0.99,31
0_1147,Vêtements,T-shirts,6.99,4
1_676,Accessoires,Sacs à main,19.5,28
0_1874,Vêtements,T-shirts,3.09,25
0_554,Vêtements,T-shirts,29.22,99
0_1847,Vêtements,T-shirts,8.99,34
0_1288,Vêtements,T-shirts,9.55,28
0_1150,Vêtements,T-shirts,24.4,1
0_1268,Vêtements,T-shirts,6.29,49
1_160,Accessoires,Sacs à main,18.21,37
1_27,Accessoires,Sacs à main,14.99,97
0_246,Vêtements,T-shirts,3.97,62
1_320,Accessoires,Sacs à main,27.46,34
0_1997,Vêtements,T-shirts,3.99,87
1_650,Accessoires,Sacs à main,44.15,42
1_232,Accessoires,Sacs à main,12.22,51
0_1884,Vêtements,T-shirts,5.38,7
0_1426,Vêtements,T-shirts,13.44,39
0_2129,Vêtements,T-shirts,5.99,98
1_177,Accessoires,Sacs à main,43.99,59
0_543,Vêtements,T-shirts,7.99,34
1_298,Accessoires,Sacs à main,49.1,34
0_1944,Vêtements,T-shirts,13.57,2
1_210,Accessoires,Sacs à main,28.65,11
2_41,Montres,Montres connectées,68.99,25
0_1279,Vêtements,T-shirts,20.99,74
1_569,Accessoires,Sacs à main,46.99,55
0_140,Vêtements,T-shirts,3.09,62
1_528,Accessoires,Sacs à main,33.53,45
1_206,Accessoires,Sacs à main,33.09,81
0_737,Vêtements,T-shirts,20.99,5
0_1282,Vêtements,T-shirts,5.67,38
0_528,Vêtements,T-shirts,0.62,51
0_915,Vêtements,T-shirts,18.99,52
2_227,Montres,Montres connectées,50.99,94
0_1826,Vêtements,T-shirts,13.48,51
0_1754,Vêtements,T-shirts,15.2,85
0_1898,Vêtements,T-shirts,2.45,29
1_631,Accessoires,Sacs à main,14.99,88
0_961,Vêtements,T-shirts,23.99,38
2_114,Montres,Montres connectées,85.89,59
0_24,Vêtements,T-shirts,5.35,4
0_1414,Vêtements,T-shirts,19.38,60
0_1704,Vêtements,T-shirts,11.61,43
0_1930,Vêtements,T-shirts,5.97,64
1_242,Accessoires,Sacs à main,16.31,16
0_31,Vêtements,T-shirts,13.99,6
0_108,Vêtements,T-shirts,13.93,55
1_435,Accessoires,Sacs à main,11.99,44
0_1520,Vêtements,T-shirts,9.32,66
1_444,Accessoires,Sacs à main,12.61,66
0_1585,Vêtements,T-shirts,4.99,44
2_18,Montres,Montres connectées,129.11,40
1_497,Accessoires,Sacs à main,49.99,14
0_1995,Vêtements,T-shirts,27.99,18
0_2109,Vêtements,T-shirts,12.99,64
0_1034,Vêtements,T-shirts,14.38,9
0_417,Vêtements,T-shirts,4.99,53
1_162,Accessoires,Sacs à main,19.58,45
0_2051,Vêtements,T-shirts,22.99,54
0_2114,Vêtements,T-shirts,6.06,21
1_703,Accessoires,Sacs à main,9.99,65
0_1364,Vêtements,T-shirts,0.81,91
1_156,Accessoires,Sacs à main,32.67,24
2_220,Montres,Montres connectées,130.8,54
1_505,Accessoires,Sacs à main,16.99,8
0_1490,Vêtements,T-shirts,10.4,75
0_1541,Vêtements,T-shirts,11.99,7
2_66,Montres,Montres connectées,150.72,52
1_584,Accessoires,Sacs à main,9.73,24
0_1732,Vêtements,T-shirts,24.95,15
0_1208,Vêtements,T-shirts,5.65,42
0_1634,Vêtements,T-shirts,5.8,69
0_1479,Vêtements,T-shirts,15.99,84
0_1300,Vêtements,T-shirts,20.91,95
0_971,Vêtements,T-shirts,9.99,76
0_2136,Vêtements,T-shirts,16.42,92
0_1968,Vêtements,T-shirts,4.35,20
1_193,Accessoires,Sacs à main,40.99,47
0_964,Vêtements,T-shirts,1.61,48
1_668,Accessoires,Sacs à main,33.17,81
0_2075,Vêtements,T-shirts,8.99,86
0_725,Vêtements,T-shirts,10.99,17
1_43,Accessoires,Sacs à main,23.99,35
1_514,Accessoires,Sacs à main,67.66,42
0_1893,Vêtements,T-shirts,18.99,93
0_580,Vêtements,T-shirts,4.13,96
1_439,Accessoires,Sacs à main,38.99,37
0_133,Vêtements,T-shirts,5.99,76
0_1588,Vêtements,T-shirts,24.39,2
0_1666,Vêtements,T-shirts,8.78,60
0_536,Vêtements,T-shirts,3.26,99
0_913,Vêtements,T-shirts,14.99,89
0_753,Vêtements,T-shirts,7.99,59
0_1466,Vêtements,T-shirts,23.58,36
0_1222,Vêtements,T-shirts,6.99,76
0_582,Vêtements,T-shirts,11.86,9
0_658,Vêtements,T-shirts,30.66,15
1_405,Accessoires,Sacs à main,7.99,43
1_647,Accessoires,Sacs à main,29.99,52
0_1432,Vêtements,T-shirts,15.36,16
0_1241,Vêtements,T-shirts,1.99,42
0_402,Vêtements,T-shirts,4.95,84
2_104,Montres,Montres connectées,43.35,44
0_165,Vêtements,T-shirts,13.99,8
0_1254,Vêtements,T-shirts,5.22,3
2_102,Montres,Montres connectées,59.14,16
0_941,Vêtements,T-shirts,14.99,42
0_270,Vêtements,T-shirts,2.29,31
0_503,Vêtements,T-shirts,18.99,96
2_132,Montres,Montres connectées,166.21,96
0_509,Vêtements,T-shirts,5.99,89
0_982,Vêtements,T-shirts,13.61,59
0_717,Vêtements,T-shirts,8.99,46
0_647,Vêtements,T-shirts,4.99,22
0_202,Vêtements,T-shirts,0.62,41
0_404,Vêtements,T-shirts,28.77,14
0_2167,Vêtements,T-shirts,15.99,75
1_641,Accessoires,Sacs à main,9.99,21
0_1561,Vêtements,T-shirts,5.99,75
0_1460,Vêtements,T-shirts,4.59,88
0_1447,Vêtements,T-shirts,4.99,27
0_624,Vêtements,T-shirts,6.6,34
2_65,Montres,Montres connectées,99.99,79
0_577,Vêtements,T-shirts,9.99,57
0_1453,Vêtements,T-shirts,7.99,89
1_58,Accessoires,Sacs à main,2.95,3
1_589,Accessoires,Sacs à main,20.99,66
0_1577,Vêtements,T-shirts,2.99,74
0_1218,Vêtements,T-shirts,3.32,14
0_819,Vêtements,T-shirts,3.99,86
2_51,Montres,Montres connectées,84.99,82
0_692,Vêtements,T-shirts,3.74,92
0_1063,Vêtements,T-shirts,5.99,65
0_295,Vêtements,T-shirts,15.99,37
0_2090,Vêtements,T-shirts,11.46,96
0_1471,Vêtements,T-shirts,12.99,79
0_1963,Vêtements,T-shirts,9.99,76
1_119,Accessoires,Sacs à main,31.99,78
1_248,Accessoires,Sacs à main,10.75,8
0_919,Vêtements,T-shirts,18.99,23
0_1501,Vêtements,T-shirts,11.99,34
0_640,Vêtements,T-shirts,13.09,49
1_191,Accessoires,Sacs à main,16.99,29
1_530,Accessoires,Sacs à main,18.55,99
1_527,Accessoires,Sacs à main,19.99,71
0_1606,Vêtements,T-shirts,17.4,23
1_151,Accessoires,Sacs à main,41.99,44
1_268,Accessoires,Sacs à main,8.37,48
0_1814,Vêtements,T-shirts,20.45,60
0_2042,Vêtements,T-shirts,6.59,2
2_221,Montres,Montres connectées,90.99,66
0_1818,Vêtements,T-shirts,8.99,88
0_401,Vêtements,T-shirts,26.99,69
0_1790,Vêtements,T-shirts,15.11,78
2_111,Montres,Montres connectées,114.99,62
0_1087,Vêtements,T-shirts,29.99,56
0_704,Vêtements,T-shirts,16.92,20
2_169,Montres,Montres connectées,111.99,45
0_47,Vêtements,T-shirts,4.99,61
1_423,Accessoires,Sacs à main,8.99,86
0_1226,Vêtements,T-shirts,9.97,59
0_857,Vêtements,T-shirts,6.99,28
1_533,Accessoires,Sacs à main,11.99,8
2_39,Montres,Montres connectées,57.99,59
0_1654,Vêtements,T-shirts,14.13,2
0_416,Vêtements,T-shirts,18.56,26
0_1737,Vêtements,T-shirts,26.99,32
0_1624,Vêtements,T-shirts,24.5,39
0_2177,Vêtements,T-shirts,34.99,43
0_625,Vêtements,T-shirts,16.99,1
0_7,Vêtements,T-shirts,7.99,25
0_1459,Vêtements,T-shirts,0.99,25
0_1295,Vêtements,T-shirts,10.99,39
0_786,Vêtements,T-shirts,7.53,58
1_322,Accessoires,Sacs à main,51.6,29
0_1167,Vêtements,T-shirts,8.99,81
0_1362,Vêtements,T-shirts,11.3,69
0_1036,Vêtements,T-shirts,7.56,69
0_1612,Vêtements,T-shirts,13.54,49
2_63,Montres,Montres connectées,124.99,54
1_467,Accessoires,Sacs à main,8.99,15
1_233,Accessoires,Sacs à main,43.99,52
0_478,Vêtements,T-shirts,14.84,74
1_621,Accessoires,Sacs à main,17.99,86
0_612,Vêtements,T-shirts,0.88,43
1_112,Accessoires,Sacs à main,6.62,15
1_55,Accessoires,Sacs à main,7.99,3
0_1441,Vêtements,T-shirts,18.99,94
2_24,Montres,Montres connectées,96.88,60
1_449,Accessoires,Sacs à main,14.99,37
1_376,Accessoires,Sacs à main,17.49,26
2_208,Montres,Montres connectées,54.87,32
0_922,Vêtements,T-shirts,12.95,83
1_588,Accessoires,Sacs à main,12.62,99
0_2220,Vêtements,T-shirts,2.41,17
0_706,Vêtements,T-shirts,3.41,31
0_429,Vêtements,T-shirts,1.99,69
0_241,Vêtements,T-shirts,8.99,54
0_655,Vêtements,T-shirts,9.99,31
0_40,Vêtements,T-shirts,8.03,41
0_747,Vêtements,T-shirts,6.99,85
1_655,Accessoires,Sacs à main,5.99,13
0_827,Vêtements,T-shirts,17.99,57
2_207,Montres,Montres connectées,50.99,63
0_1776,Vêtements,T-shirts,21.16,89
2_186,Montres,Montres connectées,84.96,19
0_1865,Vêtements,T-shirts,15.99,49
1_176,Accessoires,Sacs à main,58.54,9
0_1784,Vêtements,T-shirts,19.84,20
0_319,Vêtements,T-shirts,19.99,59
0_1928,Vêtements,T-shirts,9.96,52
0_468,Vêtements,T-shirts,17.89,83
1_738,Accessoires,Sacs à main,18.73,29
0_1476,Vêtements,T-shirts,15.66,96
0_1248,Vêtements,T-shirts,7.49,22
0_1591,Vêtements,T-shirts,9.99,15
0_1072,Vêtements,T-shirts,14.82,61
0_525,Vêtements,T-shirts,2.99,96
1_131,Accessoires,Sacs à main,6.99,41
0_659,Vêtements,T-shirts,21.99,60
2_110,Montres,Montres connectées,62.25,79
1_80,Accessoires,Sacs à main,28.66,61
0_1478,Vêtements,T-shirts,2.09,89
2_3,Montres,Montres connectées,202.99,22
0_1675,Vêtements,T-shirts,23.99,7
0_1249,Vêtements,T-shirts,12.99,29
0_759,Vêtements,T-shirts,22.99,65
0_1633,Vêtements,T-shirts,24.99,43
0_2183,Vêtements,T-shirts,8.99,73
0_862,Vêtements,T-shirts,1.84,57
0_814,Vêtements,T-shirts,3.25,41
2_156,Montres,Montres connectées,188.48,7
0_824,Vêtements,T-shirts,4.45,49
0_860,Vêtements,T-shirts,13.82,5
0_35,Vêtements,T-shirts,13.99,58
0_1285,Vêtements,T-shirts,4.99,33
